run_id,framework,framework_commit,task_id,task_name,replicate_id,seed,model_id,runtime_version,start_timestamp,end_timestamp,wall_clock_seconds,stopping_reason,pass_fail,expressiveness_status,files_added,files_modified,public_api_changes,dependency_edges_added,core_touched,external_propagation,normalized_propagation,propagation_radius,repair_iterations,tokens_in,tokens_out,tool_calls,manifest_path,diff_path
RUN-T05-OPE-R3,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T05,Rate Limiting (Token Bucket),3,2388,claude-3-7-sonnet-20250219,Python 3.14.2,1789985864.29,1789986041.32,177.03,success,pass,expressible,1,1,0,1,0,1,0.5,2,3,4352,944,6,research/results/manifests\RUN-T05-OPE-R3.json,research/results/diffs\RUN-T05-OPE-R3.patch
RUN-T05-OPE-R4,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T05,Rate Limiting (Token Bucket),4,2405,claude-3-7-sonnet-20250219,Python 3.14.2,1789985849.22,1789986025.31,176.09,success,pass,expressible,1,1,0,1,0,1,0.5,2,2,4298,1238,16,research/results/manifests\RUN-T05-OPE-R4.json,research/results/diffs\RUN-T05-OPE-R4.patch
RUN-T05-OPE-R5,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T05,Rate Limiting (Token Bucket),5,2422,claude-3-7-sonnet-20250219,Python 3.14.2,1789985798.99,1789985847.08,48.09,success,pass,expressible,2,1,0,1,0,1,0.3333,2,2,7868,1338,13,research/results/manifests\RUN-T05-OPE-R5.json,research/results/diffs\RUN-T05-OPE-R5.patch
RUN-T05-MIC-R1,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T05,Rate Limiting (Token Bucket),1,2439,claude-3-7-sonnet-20250219,Python 3.14.2,1789985892.99,1789986028.07,135.08,success,pass,expressible,2,0,0,0,0,0,0.0,0,2,6957,2482,15,research/results/manifests\RUN-T05-MIC-R1.json,research/results/diffs\RUN-T05-MIC-R1.patch
RUN-T05-MIC-R2,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T05,Rate Limiting (Token Bucket),2,2456,claude-3-7-sonnet-20250219,Python 3.14.2,1789985782.53,1789985875.24,92.71,success,pass,expressible,1,1,0,1,0,1,0.5,1,3,4029,1190,9,research/results/manifests\RUN-T05-MIC-R2.json,research/results/diffs\RUN-T05-MIC-R2.patch
RUN-T05-MIC-R3,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T05,Rate Limiting (Token Bucket),3,2473,claude-3-7-sonnet-20250219,Python 3.14.2,1789985825.59,1789985910.38,84.79,success,pass,expressible,1,1,0,1,0,1,0.5,1,3,6226,2133,16,research/results/manifests\RUN-T05-MIC-R3.json,research/results/diffs\RUN-T05-MIC-R3.patch
RUN-T05-MIC-R4,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T05,Rate Limiting (Token Bucket),4,2490,claude-3-7-sonnet-20250219,Python 3.14.2,1789985720.28,1789985873.1,152.82,success,pass,expressible,1,1,0,1,0,1,0.5,1,2,8310,1381,4,research/results/manifests\RUN-T05-MIC-R4.json,research/results/diffs\RUN-T05-MIC-R4.patch
RUN-T05-MIC-R5,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T05,Rate Limiting (Token Bucket),5,2507,claude-3-7-sonnet-20250219,Python 3.14.2,1789985783.04,1789985882.37,99.33,success,pass,expressible,1,1,0,1,0,1,0.5,1,3,11991,1226,9,research/results/manifests\RUN-T05-MIC-R5.json,research/results/diffs\RUN-T05-MIC-R5.patch
RUN-T05-DEE-R1,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T05,Rate Limiting (Token Bucket),1,2524,claude-3-7-sonnet-20250219,Node v22.16.0,1789985773.04,1789985827.7,54.66,success,pass,expressible,2,4,0,4,0,4,0.6667,2,3,3643,1882,11,research/results/manifests\RUN-T05-DEE-R1.json,research/results/diffs\RUN-T05-DEE-R1.patch
RUN-T05-DEE-R2,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T05,Rate Limiting (Token Bucket),2,2541,claude-3-7-sonnet-20250219,Node v22.16.0,1789985725.39,1789985843.12,117.73,success,pass,expressible,2,1,1,1,0,1,0.3333,2,4,6720,1993,15,research/results/manifests\RUN-T05-DEE-R2.json,research/results/diffs\RUN-T05-DEE-R2.patch
RUN-T05-DEE-R3,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T05,Rate Limiting (Token Bucket),3,2558,claude-3-7-sonnet-20250219,Node v22.16.0,1789985797.3,1789985887.18,89.88,success,pass,expressible,2,3,0,3,0,3,0.6,2,4,3541,1850,5,research/results/manifests\RUN-T05-DEE-R3.json,research/results/diffs\RUN-T05-DEE-R3.patch
RUN-T05-DEE-R4,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T05,Rate Limiting (Token Bucket),4,2575,claude-3-7-sonnet-20250219,Node v22.16.0,1789985836.67,1789985904.11,67.44,success,pass,expressible,2,3,0,3,0,3,0.6,2,3,6472,2007,7,research/results/manifests\RUN-T05-DEE-R4.json,research/results/diffs\RUN-T05-DEE-R4.patch
RUN-T05-DEE-R5,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T05,Rate Limiting (Token Bucket),5,2592,claude-3-7-sonnet-20250219,Node v22.16.0,1789985714.63,1789985805.64,91.01,success,pass,expressible,2,3,0,3,0,3,0.6,2,3,11305,2080,16,research/results/manifests\RUN-T05-DEE-R5.json,research/results/diffs\RUN-T05-DEE-R5.patch
RUN-T06-AGE-R1,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T06,Input Validation and Guardrails,1,2609,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985889.49,1789986007.17,117.68,success,pass,expressible,1,0,0,0,0,0,0.0,0,2,6964,1685,12,research/results/manifests\RUN-T06-AGE-R1.json,research/results/diffs\RUN-T06-AGE-R1.patch
RUN-T06-AGE-R2,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T06,Input Validation and Guardrails,2,2626,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985736.91,1789985821.74,84.83,success,pass,expressible,1,0,0,0,0,0,0.0,0,2,6459,1167,7,research/results/manifests\RUN-T06-AGE-R2.json,research/results/diffs\RUN-T06-AGE-R2.patch
RUN-T06-AGE-R3,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T06,Input Validation and Guardrails,3,2643,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985707.45,1789985766.05,58.6,success,pass,expressible,1,0,0,0,0,0,0.0,0,2,5175,2008,11,research/results/manifests\RUN-T06-AGE-R3.json,research/results/diffs\RUN-T06-AGE-R3.patch
RUN-T06-AGE-R4,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T06,Input Validation and Guardrails,4,2660,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985877.13,1789985984.5,107.37,success,pass,expressible,1,0,0,0,0,0,0.0,0,2,11481,1289,5,research/results/manifests\RUN-T06-AGE-R4.json,research/results/diffs\RUN-T06-AGE-R4.patch
RUN-T06-AGE-R5,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T06,Input Validation and Guardrails,5,2677,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985848.63,1789986027.52,178.89,success,pass,expressible,1,0,0,0,0,0,0.0,0,1,3669,2274,13,research/results/manifests\RUN-T06-AGE-R5.json,research/results/diffs\RUN-T06-AGE-R5.patch
RUN-T06-LAN-R1,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T06,Input Validation and Guardrails,1,2694,claude-3-7-sonnet-20250219,Python 3.14.2,1789985837.65,1789985917.37,79.72,success,pass,expressible,2,2,0,2,0,2,0.5,2,3,6568,1777,18,research/results/manifests\RUN-T06-LAN-R1.json,research/results/diffs\RUN-T06-LAN-R1.patch
RUN-T06-LAN-R2,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T06,Input Validation and Guardrails,2,2711,claude-3-7-sonnet-20250219,Python 3.14.2,1789985846.48,1789986011.84,165.36,success,pass,expressible,1,2,0,2,0,2,0.6667,2,3,7430,2114,5,research/results/manifests\RUN-T06-LAN-R2.json,research/results/diffs\RUN-T06-LAN-R2.patch
RUN-T06-LAN-R3,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T06,Input Validation and Guardrails,3,2728,claude-3-7-sonnet-20250219,Python 3.14.2,1789985889.9,1789985977.24,87.34,success,pass,expressible,1,1,0,1,0,1,0.5,2,3,7227,1961,13,research/results/manifests\RUN-T06-LAN-R3.json,research/results/diffs\RUN-T06-LAN-R3.patch
RUN-T06-LAN-R4,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T06,Input Validation and Guardrails,4,2745,claude-3-7-sonnet-20250219,Python 3.14.2,1789985802.43,1789985872.16,69.73,success,pass,expressible,2,3,0,3,0,3,0.6,2,3,9535,915,17,research/results/manifests\RUN-T06-LAN-R4.json,research/results/diffs\RUN-T06-LAN-R4.patch
RUN-T06-LAN-R5,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T06,Input Validation and Guardrails,5,2762,claude-3-7-sonnet-20250219,Python 3.14.2,1789985732.67,1789985842.45,109.78,success,pass,expressible,1,1,0,1,0,1,0.5,2,3,5276,1216,10,research/results/manifests\RUN-T06-LAN-R5.json,research/results/diffs\RUN-T06-LAN-R5.patch
RUN-T06-PYD-R1,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T06,Input Validation and Guardrails,1,2779,claude-3-7-sonnet-20250219,Python 3.14.2,1789985757.17,1789985830.91,73.74,success,pass,expressible,1,2,0,2,0,2,0.6667,1,3,7947,1458,16,research/results/manifests\RUN-T06-PYD-R1.json,research/results/diffs\RUN-T06-PYD-R1.patch
RUN-T06-PYD-R2,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T06,Input Validation and Guardrails,2,2796,claude-3-7-sonnet-20250219,Python 3.14.2,1789985849.42,1789985970.67,121.25,success,pass,expressible,2,1,0,1,0,1,0.3333,1,2,5606,956,8,research/results/manifests\RUN-T06-PYD-R2.json,research/results/diffs\RUN-T06-PYD-R2.patch
RUN-T06-PYD-R3,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T06,Input Validation and Guardrails,3,2813,claude-3-7-sonnet-20250219,Python 3.14.2,1789985783.49,1789985909.3,125.81,success,pass,expressible,1,2,0,2,0,2,0.6667,1,3,10492,1782,14,research/results/manifests\RUN-T06-PYD-R3.json,research/results/diffs\RUN-T06-PYD-R3.patch
RUN-T06-PYD-R4,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T06,Input Validation and Guardrails,4,2830,claude-3-7-sonnet-20250219,Python 3.14.2,1789985770.42,1789985933.42,163.0,success,pass,expressible,1,1,1,1,0,1,0.5,1,3,7180,2499,7,research/results/manifests\RUN-T06-PYD-R4.json,research/results/diffs\RUN-T06-PYD-R4.patch
RUN-T06-PYD-R5,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T06,Input Validation and Guardrails,5,2847,claude-3-7-sonnet-20250219,Python 3.14.2,1789985758.02,1789985803.45,45.43,success,pass,expressible,1,1,0,1,0,1,0.5,1,3,9124,1766,15,research/results/manifests\RUN-T06-PYD-R5.json,research/results/diffs\RUN-T06-PYD-R5.patch
RUN-T06-OPE-R1,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T06,Input Validation and Guardrails,1,2864,claude-3-7-sonnet-20250219,Python 3.14.2,1789985788.48,1789985930.9,142.42,success,pass,expressible,1,1,0,1,0,1,0.5,2,3,4287,2210,14,research/results/manifests\RUN-T06-OPE-R1.json,research/results/diffs\RUN-T06-OPE-R1.patch
RUN-T06-OPE-R2,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T06,Input Validation and Guardrails,2,2881,claude-3-7-sonnet-20250219,Python 3.14.2,1789985741.82,1789985824.92,83.1,success,pass,expressible,2,1,0,1,0,1,0.3333,2,3,9844,1234,6,research/results/manifests\RUN-T06-OPE-R2.json,research/results/diffs\RUN-T06-OPE-R2.patch
RUN-T06-OPE-R3,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T06,Input Validation and Guardrails,3,2898,claude-3-7-sonnet-20250219,Python 3.14.2,1789985864.28,1789985944.45,80.17,success,pass,expressible,2,2,0,2,0,2,0.5,2,3,9864,1669,12,research/results/manifests\RUN-T06-OPE-R3.json,research/results/diffs\RUN-T06-OPE-R3.patch
RUN-T06-OPE-R4,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T06,Input Validation and Guardrails,4,2915,claude-3-7-sonnet-20250219,Python 3.14.2,1789985732.25,1789985830.97,98.72,success,pass,expressible,2,2,0,2,0,2,0.5,2,3,11615,1243,15,research/results/manifests\RUN-T06-OPE-R4.json,research/results/diffs\RUN-T06-OPE-R4.patch
RUN-T06-OPE-R5,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T06,Input Validation and Guardrails,5,2932,claude-3-7-sonnet-20250219,Python 3.14.2,1789985736.66,1789985784.49,47.83,success,pass,expressible,1,1,0,1,0,1,0.5,2,3,10086,1522,4,research/results/manifests\RUN-T06-OPE-R5.json,research/results/diffs\RUN-T06-OPE-R5.patch
RUN-T06-MIC-R1,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T06,Input Validation and Guardrails,1,2949,claude-3-7-sonnet-20250219,Python 3.14.2,1789985744.47,1789985838.54,94.07,success,pass,expressible,1,2,0,2,0,2,0.6667,1,2,11869,1190,11,research/results/manifests\RUN-T06-MIC-R1.json,research/results/diffs\RUN-T06-MIC-R1.patch
RUN-T06-MIC-R2,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T06,Input Validation and Guardrails,2,2966,claude-3-7-sonnet-20250219,Python 3.14.2,1789985778.84,1789985884.13,105.29,success,pass,expressible,2,3,0,3,0,3,0.6,1,2,8543,1156,18,research/results/manifests\RUN-T06-MIC-R2.json,research/results/diffs\RUN-T06-MIC-R2.patch
RUN-T06-MIC-R3,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T06,Input Validation and Guardrails,3,2983,claude-3-7-sonnet-20250219,Python 3.14.2,1789985827.72,1789985922.56,94.84,success,pass,expressible,1,3,0,3,0,3,0.75,1,2,10402,2344,18,research/results/manifests\RUN-T06-MIC-R3.json,research/results/diffs\RUN-T06-MIC-R3.patch
RUN-T06-MIC-R4,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T06,Input Validation and Guardrails,4,3000,claude-3-7-sonnet-20250219,Python 3.14.2,1789985770.39,1789985857.55,87.16,success,pass,expressible,1,1,0,1,0,1,0.5,1,2,7015,2247,7,research/results/manifests\RUN-T06-MIC-R4.json,research/results/diffs\RUN-T06-MIC-R4.patch
RUN-T06-MIC-R5,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T06,Input Validation and Guardrails,5,3017,claude-3-7-sonnet-20250219,Python 3.14.2,1789985765.68,1789985817.42,51.74,success,pass,expressible,2,2,0,2,0,2,0.5,1,2,10814,1543,16,research/results/manifests\RUN-T06-MIC-R5.json,research/results/diffs\RUN-T06-MIC-R5.patch
RUN-T06-DEE-R1,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T06,Input Validation and Guardrails,1,3034,claude-3-7-sonnet-20250219,Node v22.16.0,1789985780.84,1789985952.09,171.25,success,pass,expressible,2,2,1,2,0,2,0.5,2,4,5084,1607,16,research/results/manifests\RUN-T06-DEE-R1.json,research/results/diffs\RUN-T06-DEE-R1.patch
RUN-T06-DEE-R2,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T06,Input Validation and Guardrails,2,3051,claude-3-7-sonnet-20250219,Node v22.16.0,1789985733.86,1789985884.59,150.73,success,pass,expressible,2,2,1,2,0,2,0.5,2,3,8076,2038,17,research/results/manifests\RUN-T06-DEE-R2.json,research/results/diffs\RUN-T06-DEE-R2.patch
RUN-T06-DEE-R3,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T06,Input Validation and Guardrails,3,3068,claude-3-7-sonnet-20250219,Node v22.16.0,1789985828.25,1789985927.65,99.4,success,pass,expressible,2,1,0,1,0,1,0.3333,2,4,11251,1657,5,research/results/manifests\RUN-T06-DEE-R3.json,research/results/diffs\RUN-T06-DEE-R3.patch
RUN-T06-DEE-R4,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T06,Input Validation and Guardrails,4,3085,claude-3-7-sonnet-20250219,Node v22.16.0,1789985896.98,1789985959.28,62.3,success,pass,expressible,2,4,1,4,0,4,0.6667,2,4,6406,2441,9,research/results/manifests\RUN-T06-DEE-R4.json,research/results/diffs\RUN-T06-DEE-R4.patch
RUN-T06-DEE-R5,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T06,Input Validation and Guardrails,5,3102,claude-3-7-sonnet-20250219,Node v22.16.0,1789985808.48,1789985930.48,122.0,success,pass,expressible,2,3,0,3,0,3,0.6,2,3,11463,1183,13,research/results/manifests\RUN-T06-DEE-R5.json,research/results/diffs\RUN-T06-DEE-R5.patch
RUN-T07-AGE-R1,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T07,Durable Context and Session Recovery,1,3119,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985709.6,1789985767.99,58.39,success,pass,expressible,1,0,0,0,0,0,0.0,0,1,6679,2008,9,research/results/manifests\RUN-T07-AGE-R1.json,research/results/diffs\RUN-T07-AGE-R1.patch
RUN-T07-AGE-R2,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T07,Durable Context and Session Recovery,2,3136,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985878.23,1789985986.58,108.35,success,pass,expressible,1,0,0,0,0,0,0.0,0,2,10350,1325,16,research/results/manifests\RUN-T07-AGE-R2.json,research/results/diffs\RUN-T07-AGE-R2.patch
RUN-T07-AGE-R3,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T07,Durable Context and Session Recovery,3,3153,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985888.94,1789986042.66,153.72,success,pass,expressible,1,0,0,0,0,0,0.0,0,1,6475,1600,4,research/results/manifests\RUN-T07-AGE-R3.json,research/results/diffs\RUN-T07-AGE-R3.patch
RUN-T07-AGE-R4,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T07,Durable Context and Session Recovery,4,3170,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985815.99,1789985902.79,86.8,success,pass,expressible,1,0,0,0,0,0,0.0,0,2,6990,1891,18,research/results/manifests\RUN-T07-AGE-R4.json,research/results/diffs\RUN-T07-AGE-R4.patch
RUN-T07-AGE-R5,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T07,Durable Context and Session Recovery,5,3187,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985789.33,1789985907.51,118.18,success,pass,expressible,1,0,0,0,0,0,0.0,0,2,4825,1913,8,research/results/manifests\RUN-T07-AGE-R5.json,research/results/diffs\RUN-T07-AGE-R5.patch
RUN-T07-LAN-R1,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T07,Durable Context and Session Recovery,1,3204,claude-3-7-sonnet-20250219,Python 3.14.2,1789985873.34,1789986036.18,162.84,success,pass,expressible,1,3,1,3,0,3,0.75,2,3,8860,1588,4,research/results/manifests\RUN-T07-LAN-R1.json,research/results/diffs\RUN-T07-LAN-R1.patch
RUN-T07-LAN-R2,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T07,Durable Context and Session Recovery,2,3221,claude-3-7-sonnet-20250219,Python 3.14.2,1789985709.83,1789985848.25,138.42,success,pass,expressible,2,2,0,2,0,2,0.5,2,3,10282,1296,5,research/results/manifests\RUN-T07-LAN-R2.json,research/results/diffs\RUN-T07-LAN-R2.patch
RUN-T07-LAN-R3,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T07,Durable Context and Session Recovery,3,3238,claude-3-7-sonnet-20250219,Python 3.14.2,1789985810.86,1789985875.96,65.1,success,pass,expressible,2,2,0,2,0,2,0.5,2,3,5634,2100,6,research/results/manifests\RUN-T07-LAN-R3.json,research/results/diffs\RUN-T07-LAN-R3.patch
RUN-T07-LAN-R4,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T07,Durable Context and Session Recovery,4,3255,claude-3-7-sonnet-20250219,Python 3.14.2,1789985870.92,1789986041.68,170.76,success,pass,expressible,1,2,0,2,0,2,0.6667,2,3,8163,1228,13,research/results/manifests\RUN-T07-LAN-R4.json,research/results/diffs\RUN-T07-LAN-R4.patch
RUN-T07-LAN-R5,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T07,Durable Context and Session Recovery,5,3272,claude-3-7-sonnet-20250219,Python 3.14.2,1789985819.61,1789985958.28,138.67,success,pass,expressible,1,2,0,2,0,2,0.6667,2,3,7532,1267,6,research/results/manifests\RUN-T07-LAN-R5.json,research/results/diffs\RUN-T07-LAN-R5.patch
RUN-T07-PYD-R1,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T07,Durable Context and Session Recovery,1,3289,claude-3-7-sonnet-20250219,Python 3.14.2,1789985834.76,1789985952.94,118.18,success,pass,expressible,2,2,1,2,0,2,0.5,1,2,8136,2130,11,research/results/manifests\RUN-T07-PYD-R1.json,research/results/diffs\RUN-T07-PYD-R1.patch
RUN-T07-PYD-R2,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T07,Durable Context and Session Recovery,2,3306,claude-3-7-sonnet-20250219,Python 3.14.2,1789985762.87,1789985854.34,91.47,success,pass,expressible,1,2,0,2,0,2,0.6667,1,3,3748,1918,18,research/results/manifests\RUN-T07-PYD-R2.json,research/results/diffs\RUN-T07-PYD-R2.patch
RUN-T07-PYD-R3,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T07,Durable Context and Session Recovery,3,3323,claude-3-7-sonnet-20250219,Python 3.14.2,1789985752.77,1789985920.74,167.97,success,pass,expressible,1,2,0,2,0,2,0.6667,1,2,11688,1381,4,research/results/manifests\RUN-T07-PYD-R3.json,research/results/diffs\RUN-T07-PYD-R3.patch
RUN-T07-PYD-R4,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T07,Durable Context and Session Recovery,4,3340,claude-3-7-sonnet-20250219,Python 3.14.2,1789985798.3,1789985972.23,173.93,success,pass,expressible,1,2,0,2,0,2,0.6667,1,3,5719,1590,4,research/results/manifests\RUN-T07-PYD-R4.json,research/results/diffs\RUN-T07-PYD-R4.patch
RUN-T07-PYD-R5,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T07,Durable Context and Session Recovery,5,3357,claude-3-7-sonnet-20250219,Python 3.14.2,1789985781.28,1789985879.3,98.02,success,pass,expressible,2,1,0,1,0,1,0.3333,1,3,9601,2242,13,research/results/manifests\RUN-T07-PYD-R5.json,research/results/diffs\RUN-T07-PYD-R5.patch
RUN-T07-OPE-R1,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T07,Durable Context and Session Recovery,1,3374,claude-3-7-sonnet-20250219,Python 3.14.2,1789985849.26,1789985996.28,147.02,success,pass,expressible,2,1,0,1,0,1,0.3333,2,3,4484,1163,14,research/results/manifests\RUN-T07-OPE-R1.json,research/results/diffs\RUN-T07-OPE-R1.patch
RUN-T07-OPE-R2,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T07,Durable Context and Session Recovery,2,3391,claude-3-7-sonnet-20250219,Python 3.14.2,1789985811.33,1789985959.47,148.14,success,pass,expressible,1,0,0,0,0,0,0.0,0,3,5847,1498,6,research/results/manifests\RUN-T07-OPE-R2.json,research/results/diffs\RUN-T07-OPE-R2.patch
RUN-T07-OPE-R3,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T07,Durable Context and Session Recovery,3,3408,claude-3-7-sonnet-20250219,Python 3.14.2,1789985727.89,1789985798.7,70.81,success,pass,expressible,1,1,0,1,0,1,0.5,2,3,9102,1751,18,research/results/manifests\RUN-T07-OPE-R3.json,research/results/diffs\RUN-T07-OPE-R3.patch
RUN-T07-OPE-R4,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T07,Durable Context and Session Recovery,4,3425,claude-3-7-sonnet-20250219,Python 3.14.2,1789985868.1,1789985955.88,87.78,success,pass,expressible,2,1,0,1,0,1,0.3333,2,3,9722,1862,17,research/results/manifests\RUN-T07-OPE-R4.json,research/results/diffs\RUN-T07-OPE-R4.patch
RUN-T07-OPE-R5,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T07,Durable Context and Session Recovery,5,3442,claude-3-7-sonnet-20250219,Python 3.14.2,1789985725.46,1789985792.84,67.38,success,pass,expressible,1,1,0,1,0,1,0.5,2,3,9987,1454,16,research/results/manifests\RUN-T07-OPE-R5.json,research/results/diffs\RUN-T07-OPE-R5.patch
RUN-T07-MIC-R1,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T07,Durable Context and Session Recovery,1,3459,claude-3-7-sonnet-20250219,Python 3.14.2,1789985861.41,1789986000.7,139.29,success,pass,expressible,1,1,1,1,0,1,0.5,1,2,9665,1181,13,research/results/manifests\RUN-T07-MIC-R1.json,research/results/diffs\RUN-T07-MIC-R1.patch
RUN-T07-MIC-R2,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T07,Durable Context and Session Recovery,2,3476,claude-3-7-sonnet-20250219,Python 3.14.2,1789985728.91,1789985840.54,111.63,success,pass,expressible,2,1,0,1,0,1,0.3333,1,2,6398,2321,17,research/results/manifests\RUN-T07-MIC-R2.json,research/results/diffs\RUN-T07-MIC-R2.patch
RUN-T07-MIC-R3,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T07,Durable Context and Session Recovery,3,3493,claude-3-7-sonnet-20250219,Python 3.14.2,1789985895.06,1789985993.98,98.92,success,pass,expressible,1,1,0,1,0,1,0.5,1,2,7335,1991,18,research/results/manifests\RUN-T07-MIC-R3.json,research/results/diffs\RUN-T07-MIC-R3.patch
RUN-T07-MIC-R4,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T07,Durable Context and Session Recovery,4,3510,claude-3-7-sonnet-20250219,Python 3.14.2,1789985762.56,1789985871.0,108.44,success,pass,expressible,1,1,0,1,0,1,0.5,1,2,3929,1054,11,research/results/manifests\RUN-T07-MIC-R4.json,research/results/diffs\RUN-T07-MIC-R4.patch
RUN-T07-MIC-R5,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T07,Durable Context and Session Recovery,5,3527,claude-3-7-sonnet-20250219,Python 3.14.2,1789985891.31,1789985997.13,105.82,success,pass,expressible,1,1,0,1,0,1,0.5,1,2,7273,1427,5,research/results/manifests\RUN-T07-MIC-R5.json,research/results/diffs\RUN-T07-MIC-R5.patch
