run_id,task_id,framework,framework_commit,model_id,replicate_id,seed,input_tokens,output_tokens,reasoning_tokens,tool_calls,compile_test_cycles,wall_clock_seconds,first_pass_success,final_correctness,defect_count,files_generated,files_modified,external_propagation,core_modifications,status
AI-T06-LAN-O3--R3,T06,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,o3-mini,3,6439,28668,5705,8018,24,4,305.63,0,1.0,2,2,2,2,0,completed
AI-T06-LAN-O3--R4,T06,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,o3-mini,4,6462,27786,4725,8405,18,3,177.44,1,1.0,2,2,2,2,0,completed
AI-T06-LAN-O3--R5,T06,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,o3-mini,5,6485,26772,6089,8306,15,3,222.36,1,1.0,1,2,2,2,0,completed
AI-T06-PYD-CLA-R1,T06,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,claude-3-7-sonnet-20250219,1,6508,21277,3926,5325,15,3,190.56,1,1.0,0,1,1,1,0,completed
AI-T06-PYD-CLA-R2,T06,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,claude-3-7-sonnet-20250219,2,6531,19190,4220,5141,8,2,164.87,1,1.0,0,1,1,1,0,completed
AI-T06-PYD-CLA-R3,T06,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,claude-3-7-sonnet-20250219,3,6554,21150,4147,3386,8,2,151.46,1,1.0,1,1,1,1,0,completed
AI-T06-PYD-CLA-R4,T06,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,claude-3-7-sonnet-20250219,4,6577,20425,4924,6078,9,3,218.16,1,1.0,1,1,1,1,0,completed
AI-T06-PYD-CLA-R5,T06,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,claude-3-7-sonnet-20250219,5,6600,20450,4337,5229,10,2,161.1,1,1.0,0,1,1,1,0,completed
AI-T06-PYD-O3--R1,T06,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,o3-mini,1,6623,25498,5012,6221,9,3,204.62,0,1.0,1,1,1,1,0,completed
AI-T06-PYD-O3--R2,T06,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,o3-mini,2,6646,21934,4624,8653,15,3,205.93,1,1.0,1,1,1,1,0,completed
AI-T06-PYD-O3--R3,T06,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,o3-mini,3,6669,23573,4324,6807,12,3,188.89,0,0.75,1,1,1,1,0,completed
AI-T06-PYD-O3--R4,T06,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,o3-mini,4,6692,21747,4928,7006,18,3,226.69,1,1.0,2,1,1,1,0,completed
AI-T06-PYD-O3--R5,T06,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,o3-mini,5,6715,22506,4025,5342,9,3,200.0,1,1.0,1,1,1,1,0,completed
AI-T06-OPE-CLA-R1,T06,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,claude-3-7-sonnet-20250219,1,6738,24866,4725,4526,18,3,194.06,1,1.0,0,1,2,2,0,completed
AI-T06-OPE-CLA-R2,T06,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,claude-3-7-sonnet-20250219,2,6761,25021,3782,4990,9,3,190.98,1,1.0,1,1,2,2,0,completed
AI-T06-OPE-CLA-R3,T06,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,claude-3-7-sonnet-20250219,3,6784,21498,4258,5483,9,3,167.52,1,1.0,0,1,2,2,0,completed
AI-T06-OPE-CLA-R4,T06,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,claude-3-7-sonnet-20250219,4,6807,21867,3882,5538,20,4,180.15,0,1.0,1,1,2,2,0,completed
AI-T06-OPE-CLA-R5,T06,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,claude-3-7-sonnet-20250219,5,6830,22250,4049,5082,9,3,170.3,1,1.0,1,1,2,2,0,completed
AI-T06-OPE-O3--R1,T06,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,o3-mini,1,6853,21885,5092,7550,18,3,189.58,1,1.0,1,1,2,2,0,completed
AI-T06-OPE-O3--R2,T06,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,o3-mini,2,6876,26036,4830,8400,8,2,165.82,1,1.0,1,1,2,2,0,completed
AI-T06-OPE-O3--R3,T06,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,o3-mini,3,6899,22864,4491,6854,24,4,251.24,1,1.0,1,1,2,2,0,completed
AI-T06-OPE-O3--R4,T06,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,o3-mini,4,6922,23273,5437,7484,18,3,245.6,0,1.0,1,1,2,2,0,completed
AI-T06-OPE-O3--R5,T06,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,o3-mini,5,6945,20962,4927,6985,15,3,236.34,1,1.0,1,1,2,2,0,completed
AI-T06-MIC-CLA-R1,T06,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,claude-3-7-sonnet-20250219,1,6968,24252,5721,6192,24,4,270.62,0,1.0,2,1,1,1,0,completed
AI-T06-MIC-CLA-R2,T06,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,claude-3-7-sonnet-20250219,2,6991,31900,5135,5171,24,4,210.97,0,1.0,2,1,1,1,0,completed
AI-T06-MIC-CLA-R3,T06,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,claude-3-7-sonnet-20250219,3,7014,30444,5719,8228,20,5,293.52,1,1.0,2,1,1,1,0,completed
AI-T06-MIC-CLA-R4,T06,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,claude-3-7-sonnet-20250219,4,7037,30448,4543,7624,16,4,263.06,1,1.0,2,1,1,1,0,completed
AI-T06-MIC-CLA-R5,T06,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,claude-3-7-sonnet-20250219,5,7060,31113,6360,6242,20,4,305.71,0,1.0,2,1,1,1,0,completed
AI-T06-MIC-O3--R1,T06,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,o3-mini,1,7083,31482,6136,8539,25,5,236.96,1,1.0,1,1,1,1,0,completed
AI-T06-MIC-O3--R2,T06,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,o3-mini,2,7106,33543,6971,6631,16,4,237.37,1,1.0,2,1,1,1,0,completed
AI-T06-MIC-O3--R3,T06,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,o3-mini,3,7129,30299,7666,9936,24,4,294.44,1,1.0,2,1,1,1,0,completed
AI-T06-MIC-O3--R4,T06,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,o3-mini,4,7152,37332,5488,11151,20,5,257.14,0,1.0,2,1,1,1,0,completed
AI-T06-MIC-O3--R5,T06,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,o3-mini,5,7175,37302,5388,8503,20,5,259.09,0,1.0,2,1,1,1,0,completed
AI-T06-DEE-CLA-R1,T06,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,claude-3-7-sonnet-20250219,1,7198,33637,5823,6574,15,5,304.67,1,1.0,2,2,2,2,0,completed
AI-T06-DEE-CLA-R2,T06,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,claude-3-7-sonnet-20250219,2,7221,29141,6930,9253,16,4,313.14,0,1.0,2,2,2,2,0,completed
AI-T06-DEE-CLA-R3,T06,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,claude-3-7-sonnet-20250219,3,7244,36804,7645,8941,20,4,285.13,0,0.75,2,2,2,2,0,completed
AI-T06-DEE-CLA-R4,T06,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,claude-3-7-sonnet-20250219,4,7267,38976,5906,7929,15,5,323.36,0,1.0,3,2,2,2,0,completed
AI-T06-DEE-CLA-R5,T06,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,claude-3-7-sonnet-20250219,5,7290,30339,5412,8060,20,5,252.03,0,1.0,2,2,2,2,0,completed
AI-T06-DEE-O3--R1,T06,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,o3-mini,1,7313,39633,5665,8765,20,4,260.6,1,1.0,3,2,2,2,0,completed
AI-T06-DEE-O3--R2,T06,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,o3-mini,2,7336,34672,7146,10739,20,5,370.99,1,1.0,3,2,2,2,0,completed
AI-T06-DEE-O3--R3,T06,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,o3-mini,3,7359,42356,7952,12749,15,5,339.29,0,1.0,3,2,2,2,0,completed
AI-T06-DEE-O3--R4,T06,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,o3-mini,4,7382,45347,5953,10618,30,5,346.09,1,1.0,2,2,2,2,0,completed
AI-T06-DEE-O3--R5,T06,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,o3-mini,5,7405,38716,7888,10464,30,5,371.02,1,1.0,2,2,2,2,0,completed
AI-T07-AGE-CLA-R1,T07,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,claude-3-7-sonnet-20250219,1,7428,11563,2047,3203,8,2,129.69,1,1.0,0,1,0,0,0,completed
AI-T07-AGE-CLA-R2,T07,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,claude-3-7-sonnet-20250219,2,7451,13568,2685,3345,6,1,94.31,1,1.0,0,1,0,0,0,completed
AI-T07-AGE-CLA-R3,T07,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,claude-3-7-sonnet-20250219,3,7474,12401,1733,2911,3,1,59.44,1,1.0,0,1,0,0,0,completed
AI-T07-AGE-CLA-R4,T07,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,claude-3-7-sonnet-20250219,4,7497,14132,2212,4027,6,1,90.36,1,1.0,0,1,0,0,0,completed
AI-T07-AGE-CLA-R5,T07,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,claude-3-7-sonnet-20250219,5,7520,11581,2420,2462,4,1,85.55,1,1.0,0,1,0,0,0,completed
AI-T07-AGE-O3--R1,T07,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,o3-mini,1,7543,11496,2462,4255,6,2,102.0,1,1.0,0,1,0,0,0,completed
AI-T07-AGE-O3--R2,T07,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,o3-mini,2,7566,14699,2601,4470,12,2,140.67,1,1.0,0,1,0,0,0,completed
AI-T07-AGE-O3--R3,T07,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,o3-mini,3,7589,13280,2625,4497,6,1,78.93,1,1.0,0,1,0,0,0,completed
AI-T07-AGE-O3--R4,T07,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,o3-mini,4,7612,15446,2439,5537,6,2,118.82,1,1.0,0,1,0,0,0,completed
AI-T07-AGE-O3--R5,T07,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,o3-mini,5,7635,16586,2747,3587,10,2,135.78,1,1.0,0,1,0,0,0,completed
AI-T07-LAN-CLA-R1,T07,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,claude-3-7-sonnet-20250219,1,7658,24562,4742,7340,12,2,175.85,1,1.0,1,2,2,2,0,completed
AI-T07-LAN-CLA-R2,T07,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,claude-3-7-sonnet-20250219,2,7681,23932,4887,6368,12,4,230.5,0,0.75,2,2,2,2,0,completed
AI-T07-LAN-CLA-R3,T07,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,claude-3-7-sonnet-20250219,3,7704,25240,4107,4909,18,3,185.58,1,1.0,1,2,2,2,0,completed
AI-T07-LAN-CLA-R4,T07,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,claude-3-7-sonnet-20250219,4,7727,21445,4972,4827,20,4,198.04,1,1.0,1,2,2,2,0,completed
AI-T07-LAN-CLA-R5,T07,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,claude-3-7-sonnet-20250219,5,7750,26780,4599,7206,20,4,275.38,1,1.0,1,2,2,2,0,completed
AI-T07-LAN-O3--R1,T07,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,o3-mini,1,7773,31182,5811,9385,12,4,246.42,1,1.0,1,2,2,2,0,completed
AI-T07-LAN-O3--R2,T07,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,o3-mini,2,7796,30978,4363,7729,20,4,251.52,1,1.0,2,2,2,2,0,completed
AI-T07-LAN-O3--R3,T07,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,o3-mini,3,7819,30990,4871,7800,18,3,229.53,1,1.0,1,2,2,2,0,completed
AI-T07-LAN-O3--R4,T07,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,o3-mini,4,7842,30490,4748,6871,9,3,199.25,1,1.0,2,2,2,2,0,completed
AI-T07-LAN-O3--R5,T07,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,o3-mini,5,7865,29287,5920,9300,20,4,219.21,0,1.0,2,2,2,2,0,completed
AI-T07-PYD-CLA-R1,T07,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,claude-3-7-sonnet-20250219,1,7888,20907,4351,5104,9,3,224.57,1,1.0,1,1,1,1,0,completed
AI-T07-PYD-CLA-R2,T07,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,claude-3-7-sonnet-20250219,2,7911,20766,3651,5427,6,2,163.87,1,1.0,1,1,1,1,0,completed
AI-T07-PYD-CLA-R3,T07,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,claude-3-7-sonnet-20250219,3,7934,21962,3714,4916,8,2,137.63,0,1.0,2,1,1,1,0,completed
AI-T07-PYD-CLA-R4,T07,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,claude-3-7-sonnet-20250219,4,7957,21027,4905,5604,10,2,182.05,1,1.0,2,1,1,1,0,completed
AI-T07-PYD-CLA-R5,T07,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,claude-3-7-sonnet-20250219,5,7980,19951,4378,4740,12,2,164.16,1,1.0,1,1,1,1,0,completed
AI-T07-PYD-O3--R1,T07,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,o3-mini,1,8003,25501,4422,7899,15,3,162.76,1,1.0,1,1,1,1,0,completed
AI-T07-PYD-O3--R2,T07,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,o3-mini,2,8026,23429,4477,7153,12,3,187.67,1,1.0,1,1,1,1,0,completed
AI-T07-PYD-O3--R3,T07,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,o3-mini,3,8049,21768,5095,5610,10,2,161.47,1,1.0,1,1,1,1,0,completed
AI-T07-PYD-O3--R4,T07,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,o3-mini,4,8072,21508,4626,7072,15,3,174.67,0,1.0,1,1,1,1,0,completed
AI-T07-PYD-O3--R5,T07,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,o3-mini,5,8095,25444,4980,6301,12,2,188.5,1,1.0,1,1,1,1,0,completed
AI-T07-OPE-CLA-R1,T07,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,claude-3-7-sonnet-20250219,1,8118,23490,4151,5315,15,3,189.16,0,1.0,0,1,2,2,0,completed
AI-T07-OPE-CLA-R2,T07,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,claude-3-7-sonnet-20250219,2,8141,24682,3671,5713,15,3,164.11,0,1.0,1,1,2,2,0,completed
AI-T07-OPE-CLA-R3,T07,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,claude-3-7-sonnet-20250219,3,8164,22418,4179,5588,18,3,196.06,1,1.0,0,1,2,2,0,completed
AI-T07-OPE-CLA-R4,T07,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,claude-3-7-sonnet-20250219,4,8187,24211,4882,6617,15,3,181.14,1,1.0,1,1,2,2,0,completed
AI-T07-OPE-CLA-R5,T07,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,claude-3-7-sonnet-20250219,5,8210,24807,4133,6524,20,4,215.86,1,1.0,1,1,2,2,0,completed
AI-T07-OPE-O3--R1,T07,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,o3-mini,1,8233,24179,4117,6272,12,3,212.34,0,0.75,1,1,2,2,0,completed
AI-T07-OPE-O3--R2,T07,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,o3-mini,2,8256,26821,4442,7136,12,4,216.04,1,1.0,1,1,2,2,0,completed
AI-T07-OPE-O3--R3,T07,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,o3-mini,3,8279,25129,4884,7557,10,2,181.88,1,1.0,2,1,2,2,0,completed
AI-T07-OPE-O3--R4,T07,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,o3-mini,4,8302,23136,4410,8184,15,3,204.45,1,1.0,1,1,2,2,0,completed
AI-T07-OPE-O3--R5,T07,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,o3-mini,5,8325,26462,4368,7541,16,4,194.22,0,1.0,1,1,2,2,0,completed
AI-T07-MIC-CLA-R1,T07,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,claude-3-7-sonnet-20250219,1,8348,33379,5648,8412,18,3,223.08,1,1.0,2,1,1,1,0,completed
AI-T07-MIC-CLA-R2,T07,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,claude-3-7-sonnet-20250219,2,8371,28482,5133,7061,16,4,266.06,0,1.0,2,1,1,1,0,completed
AI-T07-MIC-CLA-R3,T07,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,claude-3-7-sonnet-20250219,3,8394,29933,5483,7867,20,4,290.08,1,1.0,1,1,1,1,0,completed
AI-T07-MIC-CLA-R4,T07,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,claude-3-7-sonnet-20250219,4,8417,27402,5403,8210,20,4,290.14,1,1.0,2,1,1,1,0,completed
AI-T07-MIC-CLA-R5,T07,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,claude-3-7-sonnet-20250219,5,8440,29217,5967,8435,20,4,289.75,0,1.0,2,1,1,1,0,completed
AI-T07-MIC-O3--R1,T07,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,o3-mini,1,8463,32943,6109,10460,15,5,248.72,0,1.0,2,1,1,1,0,completed
AI-T07-MIC-O3--R2,T07,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,o3-mini,2,8486,35899,6872,10235,24,4,231.52,1,1.0,2,1,1,1,0,completed
AI-T07-MIC-O3--R3,T07,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,o3-mini,3,8509,33556,7713,10371,24,4,305.12,0,1.0,3,1,1,1,0,completed
AI-T07-MIC-O3--R4,T07,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,o3-mini,4,8532,27129,7896,8707,20,4,344.84,0,1.0,2,1,1,1,0,completed
AI-T07-MIC-O3--R5,T07,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,o3-mini,5,8555,43893,6044,11298,16,4,230.94,0,1.0,2,1,1,1,0,completed
AI-T07-DEE-CLA-R1,T07,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,claude-3-7-sonnet-20250219,1,8578,40923,6535,8772,24,4,273.58,0,1.0,2,2,2,2,0,completed
AI-T07-DEE-CLA-R2,T07,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,claude-3-7-sonnet-20250219,2,8601,40299,6316,7429,25,5,284.42,1,1.0,2,2,2,2,0,completed
AI-T07-DEE-CLA-R3,T07,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,claude-3-7-sonnet-20250219,3,8624,37178,6021,5865,24,4,283.64,1,1.0,2,2,2,2,0,completed
AI-T07-DEE-CLA-R4,T07,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,claude-3-7-sonnet-20250219,4,8647,32808,7131,7689,24,4,307.87,1,1.0,2,2,2,2,0,completed
AI-T07-DEE-CLA-R5,T07,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,claude-3-7-sonnet-20250219,5,8670,30323,5340,8770,20,4,250.79,0,1.0,3,2,2,2,0,completed
AI-T07-DEE-O3--R1,T07,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,o3-mini,1,8693,39124,7575,8213,24,6,298.21,0,1.0,1,2,2,2,0,completed
AI-T07-DEE-O3--R2,T07,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,o3-mini,2,8716,41047,8211,10603,20,4,294.81,0,1.0,2,2,2,2,0,completed
AI-T07-DEE-O3--R3,T07,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,o3-mini,3,8739,42520,6594,9681,20,5,255.92,1,1.0,2,2,2,2,0,completed
AI-T07-DEE-O3--R4,T07,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,o3-mini,4,8762,34578,7884,11105,30,5,309.59,1,1.0,2,2,2,2,0,completed
AI-T07-DEE-O3--R5,T07,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,o3-mini,5,8785,38140,7497,10848,15,5,333.67,1,1.0,3,2,2,2,0,completed
AI-T08-AGE-CLA-R1,T08,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,claude-3-7-sonnet-20250219,1,8808,13707,2062,3301,6,2,106.87,1,1.0,0,1,0,0,0,completed
AI-T08-AGE-CLA-R2,T08,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,claude-3-7-sonnet-20250219,2,8831,13647,2230,3361,3,1,72.35,1,1.0,0,1,0,0,0,completed
AI-T08-AGE-CLA-R3,T08,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,claude-3-7-sonnet-20250219,3,8854,10729,2294,3479,6,2,130.03,1,1.0,0,1,0,0,0,completed
AI-T08-AGE-CLA-R4,T08,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,claude-3-7-sonnet-20250219,4,8877,12609,2032,2870,8,2,132.71,1,1.0,0,1,0,0,0,completed
AI-T08-AGE-CLA-R5,T08,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,claude-3-7-sonnet-20250219,5,8900,11709,2045,3408,4,1,80.74,1,1.0,1,1,0,0,0,completed
AI-T08-AGE-O3--R1,T08,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,o3-mini,1,8923,13138,3153,5078,3,1,97.91,1,1.0,0,1,0,0,0,completed
AI-T08-AGE-O3--R2,T08,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,o3-mini,2,8946,14324,2816,4246,12,2,110.49,1,1.0,0,1,0,0,0,completed
AI-T08-AGE-O3--R3,T08,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,o3-mini,3,8969,14523,2366,3862,10,2,126.81,1,1.0,0,1,0,0,0,completed
AI-T08-AGE-O3--R4,T08,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,o3-mini,4,8992,12865,2611,3654,6,1,96.74,1,1.0,0,1,0,0,0,completed
AI-T08-AGE-O3--R5,T08,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,o3-mini,5,9015,13486,3178,5417,10,2,151.92,1,1.0,1,1,0,0,0,completed
AI-T08-LAN-CLA-R1,T08,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,claude-3-7-sonnet-20250219,1,9038,29153,5344,6803,12,4,286.94,1,1.0,1,2,2,2,0,completed
AI-T08-LAN-CLA-R2,T08,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,claude-3-7-sonnet-20250219,2,9061,25620,5512,6790,9,3,203.44,1,1.0,1,2,2,2,0,completed
AI-T08-LAN-CLA-R3,T08,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,claude-3-7-sonnet-20250219,3,9084,20984,5484,7137,24,4,264.28,0,1.0,0,2,2,2,0,completed
AI-T08-LAN-CLA-R4,T08,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,claude-3-7-sonnet-20250219,4,9107,22675,4980,6704,15,3,171.72,1,1.0,2,2,2,2,0,completed
AI-T08-LAN-CLA-R5,T08,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,claude-3-7-sonnet-20250219,5,9130,22351,4681,5920,15,3,185.4,0,1.0,0,2,2,2,0,completed
AI-T08-LAN-O3--R1,T08,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,o3-mini,1,9153,30170,6661,8340,18,3,213.58,0,1.0,1,2,2,2,0,completed
AI-T08-LAN-O3--R2,T08,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,o3-mini,2,9176,27922,4517,7720,9,3,169.33,0,1.0,2,2,2,2,0,completed
AI-T08-LAN-O3--R3,T08,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,o3-mini,3,9199,24824,4722,9296,30,5,251.77,1,1.0,2,2,2,2,0,completed
AI-T08-LAN-O3--R4,T08,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,o3-mini,4,9222,32556,5587,11114,24,4,277.44,1,1.0,2,2,2,2,0,completed
AI-T08-LAN-O3--R5,T08,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,o3-mini,5,9245,28644,5741,8488,20,4,255.27,1,1.0,2,2,2,2,0,completed
AI-T08-PYD-CLA-R1,T08,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,claude-3-7-sonnet-20250219,1,9268,20497,4225,5579,10,2,145.87,1,1.0,1,1,1,1,0,completed
AI-T08-PYD-CLA-R2,T08,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,claude-3-7-sonnet-20250219,2,9291,22568,4563,4075,9,3,221.35,1,1.0,1,1,1,1,0,completed
AI-T08-PYD-CLA-R3,T08,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,claude-3-7-sonnet-20250219,3,9314,23416,3308,4420,3,1,113.63,1,1.0,1,1,1,1,0,completed
AI-T08-PYD-CLA-R4,T08,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,claude-3-7-sonnet-20250219,4,9337,21683,4506,4895,10,2,180.61,1,1.0,1,1,1,1,0,completed
AI-T08-PYD-CLA-R5,T08,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,claude-3-7-sonnet-20250219,5,9360,21252,4663,4653,12,3,235.24,1,1.0,0,1,1,1,0,completed
AI-T08-PYD-O3--R1,T08,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,o3-mini,1,9383,27286,4883,6684,9,3,182.99,1,1.0,2,1,1,1,0,completed
